Lineales,Interacciones,MAE
"['edad_madre', 'madurez', 'visitas_medico']","['edad_padre', 'I_pedad_medad']",0.9090933516967582
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico']","['edad_padre', 'I_pedad_medad']",0.9090933516967585
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.9090933516967585
"['edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.9090933516967586
"['edad_madre', 'visitas_medico', 'madre_fumadora']","['madre_fumadora', 'I_pedad_medad']",0.9090998624952287
"['edad_madre', 'visitas_medico', 'I_pedad_medad']","['madre_fumadora', 'I_pedad_medad']",0.9090998624952287
"['edad_madre', 'visitas_medico', 'madre_fumadora', 'I_pedad_medad']","['madre_fumadora', 'I_pedad_medad']",0.9090998624952287
"['edad_madre', 'visitas_medico']","['madre_fumadora', 'I_pedad_medad']",0.909099862495229
"['madurez', 'visitas_medico', 'madre_fumadora', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9091010641173777
"['madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9091010641173778
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9091010641173778
"['edad_padre', 'madurez', 'visitas_medico', 'madre_fumadora', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9091010641173778
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9091088540910127
"['madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9091088540910127
"['madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9091088540910129
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9091088540910133
"['edad_padre', 'madurez', 'visitas_medico']","['edad_padre', 'madre_fumadora']",0.9091147315011705
"['madurez', 'visitas_medico', 'madre_fumadora']","['edad_padre', 'madre_fumadora']",0.9091147315011705
"['edad_padre', 'madurez', 'visitas_medico', 'madre_fumadora']","['edad_padre', 'madre_fumadora']",0.9091147315011705
"['madurez', 'visitas_medico']","['edad_padre', 'madre_fumadora']",0.9091147315011706
"['edad_padre', 'edad_madre', 'visitas_medico']","['madurez', 'I_pedad_medad']",0.9091285005916004
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico']","['madurez', 'I_pedad_medad']",0.9091285005916007
"['edad_padre', 'edad_madre', 'visitas_medico', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.909128500591601
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.909128500591601
"['edad_madre', 'madurez', 'visitas_medico']","['edad_padre', 'madre_fumadora']",0.9091491746026918
"['edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora']","['edad_padre', 'madre_fumadora']",0.9091491746026918
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora']","['edad_padre', 'madre_fumadora']",0.9091491746026918
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico']","['edad_padre', 'madre_fumadora']",0.9091491746026921
"['madurez', 'visitas_medico']","['edad_padre', 'I_pedad_medad']",0.9091574048948667
"['edad_padre', 'madurez', 'visitas_medico']","['edad_padre', 'I_pedad_medad']",0.9091574048948667
"['madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.9091574048948667
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.9091574048948667
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9091582173959177
"['edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.909158217395918
"['edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.909158217395918
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.909158217395918
"['visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9091663392412088
"['madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9091663392412098
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9091663392412098
"['edad_padre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9091663392412102
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9091719566120129
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9091719566120131
"['edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9091719566120132
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9091719566120136
"['edad_padre', 'edad_madre', 'visitas_medico', 'estado_civil']","['madurez', 'I_pedad_medad']",0.9091797419146894
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['madurez', 'I_pedad_medad']",0.9091797419146894
"['edad_padre', 'edad_madre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9091797419146898
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9091797419146898
"['edad_madre', 'madurez', 'visitas_medico']","['edad_madre', 'I_pedad_medad']",0.9091816131383549
"['edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_madre', 'I_pedad_medad']",0.9091816131383549
"['madurez', 'visitas_medico']","['edad_madre', 'I_pedad_medad']",0.909181613138355
"['madurez', 'visitas_medico', 'I_pedad_medad']","['edad_madre', 'I_pedad_medad']",0.909181613138355
"['edad_madre', 'madurez', 'visitas_medico']","['edad_padre', 'edad_madre']",0.9091904368267648
"['edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'edad_madre']",0.909190436826765
"['madurez', 'visitas_medico']","['edad_padre', 'edad_madre']",0.9091904368267651
"['edad_padre', 'madurez', 'visitas_medico']","['edad_padre', 'edad_madre']",0.9091904368267651
"['madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'edad_madre']",0.9091904368267654
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico']","['edad_padre', 'edad_madre']",0.9091904368267654
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'edad_madre']",0.9091904368267654
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'edad_madre']",0.9091904368267654
"['visitas_medico', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9091959979142811
"['edad_padre', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9091959979142816
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9091959979142821
"['madurez', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9091959979142828
"['madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'edad_madre']",0.9091988973882269
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'edad_madre']",0.9091988973882269
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'edad_madre']",0.9091988973882269
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'edad_madre']",0.9091988973882269
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'edad_madre']",0.909198897388227
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'edad_madre']",0.909198897388227
"['madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'edad_madre']",0.9091988973882272
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'edad_madre']",0.9091988973882272
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_madre', 'I_pedad_medad']",0.9092008329747916
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'I_pedad_medad']",0.9092008329747916
"['madurez', 'visitas_medico', 'estado_civil']","['edad_madre', 'I_pedad_medad']",0.9092008329747917
"['madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'I_pedad_medad']",0.9092008329747917
"['madurez', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9092145063955215
"['estado_civil', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9092145063955217
"['edad_padre', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madurez']",0.909214506395522
"['edad_padre', 'madurez', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9092145063955227
"['visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.909223861529299
"['visitas_medico', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.909223861529299
"['edad_padre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9092238615292992
"['edad_padre', 'visitas_medico', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9092238615292992
"['madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'I_pedad_medad']",0.9092333452907037
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.909233345290704
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'I_pedad_medad']",0.9092333452907042
"['madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.9092333452907042
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'I_pedad_medad']",0.9092415345052669
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'I_pedad_medad']",0.9092415345052676
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.9092415345052676
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'I_pedad_medad']",0.9092415345052676
"['edad_padre', 'madurez', 'visitas_medico']","['estado_civil', 'I_pedad_medad']",0.9092451983659969
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil']","['estado_civil', 'I_pedad_medad']",0.9092451983659969
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.9092451983659969
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.9092451983659969
"['edad_padre', 'madurez', 'estado_civil']","['madurez', 'I_pedad_medad']",0.9092518588761899
"['edad_padre', 'estado_civil', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9092518588761899
"['edad_padre', 'madurez', 'estado_civil', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9092518588761899
"['edad_padre', 'estado_civil']","['madurez', 'I_pedad_medad']",0.90925185887619
"['edad_madre', 'madurez', 'visitas_medico']","['edad_padre', 'estado_civil']",0.9092608434940253
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico']","['edad_padre', 'estado_civil']",0.9092608434940253
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'estado_civil']",0.9092608434940253
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['edad_padre', 'estado_civil']",0.9092608434940253
"['edad_padre', 'visitas_medico', 'madre_fumadora', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9092612453092724
"['visitas_medico', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9092612453092725
"['visitas_medico', 'madre_fumadora', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9092612453092725
"['edad_padre', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9092612453092728
"['edad_padre', 'edad_madre', 'madurez', 'estado_civil']","['madurez', 'estado_civil']",0.9093022092706519
"['edad_padre', 'edad_madre']","['madurez', 'estado_civil']",0.909302209270652
"['edad_padre', 'edad_madre', 'madurez']","['madurez', 'estado_civil']",0.909302209270652
"['edad_padre', 'edad_madre', 'estado_civil']","['madurez', 'estado_civil']",0.909302209270652
"['edad_madre', 'visitas_medico', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9093114536129074
"['edad_madre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9093114536129078
"['edad_padre', 'edad_madre', 'visitas_medico', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9093114536129079
"['edad_padre', 'edad_madre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9093114536129081
"['madurez', 'visitas_medico', 'madre_fumadora']","['madurez', 'estado_civil']",0.9093205136492555
"['visitas_medico', 'madre_fumadora', 'estado_civil']","['madurez', 'estado_civil']",0.9093205136492555
"['visitas_medico', 'madre_fumadora']","['madurez', 'estado_civil']",0.9093205136492556
"['madurez', 'visitas_medico', 'madre_fumadora', 'estado_civil']","['madurez', 'estado_civil']",0.9093205136492556
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.9093324390356213
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.9093324390356216
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.9093324390356217
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.9093324390356217
"['edad_madre', 'visitas_medico', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9093398494052879
"['edad_padre', 'edad_madre', 'visitas_medico', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9093398494052879
"['edad_madre', 'visitas_medico', 'madre_fumadora', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9093398494052879
"['edad_padre', 'edad_madre', 'visitas_medico', 'madre_fumadora', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9093398494052879
"['edad_madre', 'estado_civil', 'I_pedad_medad']","['madurez', 'estado_civil']",0.909354527277326
"['edad_madre', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9093545272773264
"['edad_madre', 'madurez', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9093545272773264
"['edad_madre', 'madurez', 'estado_civil', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9093545272773264
['I_pedad_medad'],"['edad_padre', 'estado_civil']",0.909371525615816
"['edad_padre', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.909371525615816
"['edad_padre', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9093715256158162
"['estado_civil', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9093715256158162
"['edad_padre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9093753258265012
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9093753258265012
"['edad_padre', 'visitas_medico', 'estado_civil']","['madurez', 'I_pedad_medad']",0.9093753258265014
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil']","['madurez', 'I_pedad_medad']",0.9093753258265015
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico']","['estado_civil', 'I_pedad_medad']",0.9093839405268594
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['estado_civil', 'I_pedad_medad']",0.9093839405268594
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.9093839405268594
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.9093839405268594
"['edad_padre', 'visitas_medico', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9093998394774452
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9093998394774452
"['edad_padre', 'madurez', 'visitas_medico']","['madurez', 'I_pedad_medad']",0.9093998394774454
"['edad_padre', 'visitas_medico']","['madurez', 'I_pedad_medad']",0.9093998394774455
"['edad_padre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9094085177810932
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9094085177810934
"['edad_padre', 'visitas_medico', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9094085177810936
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9094085177810936
"['edad_padre', 'estado_civil']","['edad_madre', 'madurez']",0.9094134708159406
"['edad_padre', 'edad_madre', 'estado_civil']","['edad_madre', 'madurez']",0.9094134708159406
"['edad_padre', 'madurez', 'estado_civil']","['edad_madre', 'madurez']",0.9094134708159406
"['edad_padre', 'edad_madre', 'madurez', 'estado_civil']","['edad_madre', 'madurez']",0.9094134708159406
['edad_padre'],"['edad_madre', 'madurez']",0.9094151476258493
"['edad_padre', 'madurez']","['edad_madre', 'madurez']",0.9094151476258493
"['edad_padre', 'edad_madre']","['edad_madre', 'madurez']",0.9094151476258494
"['edad_padre', 'edad_madre', 'madurez']","['edad_madre', 'madurez']",0.9094151476258494
"['madurez', 'visitas_medico', 'madre_fumadora', 'estado_civil']","['madurez', 'madre_fumadora']",0.9094476945580027
"['visitas_medico', 'estado_civil']","['madurez', 'madre_fumadora']",0.9094476945580029
"['madurez', 'visitas_medico', 'estado_civil']","['madurez', 'madre_fumadora']",0.9094476945580029
"['visitas_medico', 'madre_fumadora', 'estado_civil']","['madurez', 'madre_fumadora']",0.9094476945580029
['edad_madre'],"['edad_padre', 'estado_civil']",0.9094497501655725
"['edad_padre', 'edad_madre']","['edad_padre', 'estado_civil']",0.9094497501655725
"['edad_madre', 'estado_civil']","['edad_padre', 'estado_civil']",0.9094497501655725
"['edad_padre', 'edad_madre', 'estado_civil']","['edad_padre', 'estado_civil']",0.9094497501655725
"['edad_madre', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9094499080075766
"['edad_madre', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9094499080075766
"['edad_padre', 'edad_madre', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9094499080075766
"['edad_padre', 'edad_madre', 'I_pedad_medad']","['edad_padre', 'estado_civil']",0.9094499080075769
"['edad_padre', 'madurez', 'I_pedad_medad']","['edad_madre', 'I_pedad_medad']",0.9094543174701442
"['edad_padre', 'edad_madre', 'madurez', 'I_pedad_medad']","['edad_madre', 'I_pedad_medad']",0.9094543174701442
"['edad_padre', 'madurez']","['edad_madre', 'I_pedad_medad']",0.9094543174701445
"['edad_padre', 'edad_madre', 'madurez']","['edad_madre', 'I_pedad_medad']",0.9094543174701445
"['edad_padre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094577961181046
"['edad_padre', 'edad_madre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094577961181073
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094577961181073
"['edad_padre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094577961181078
"['edad_padre', 'visitas_medico', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094701610020741
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094701610020742
"['edad_padre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094701610020745
"['edad_padre', 'edad_madre', 'visitas_medico', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094701610020767
"['edad_madre', 'visitas_medico']","['edad_padre', 'madre_fumadora']",0.9094784114959293
"['edad_padre', 'edad_madre', 'visitas_medico']","['edad_padre', 'madre_fumadora']",0.9094784114959293
"['edad_madre', 'visitas_medico', 'madre_fumadora']","['edad_padre', 'madre_fumadora']",0.9094784114959293
"['edad_padre', 'edad_madre', 'visitas_medico', 'madre_fumadora']","['edad_padre', 'madre_fumadora']",0.9094784114959293
"['madurez', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.9094922641733938
"['edad_madre', 'madurez', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.9094922641733946
"['edad_madre', 'madurez', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.9094922641733949
"['madurez', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'estado_civil']",0.9094922641733951
"['edad_padre', 'madurez']","['madurez', 'I_pedad_medad']",0.9094930999503086
"['edad_padre', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9094930999503086
"['edad_padre', 'madurez', 'I_pedad_medad']","['madurez', 'I_pedad_medad']",0.9094930999503086
['edad_padre'],"['madurez', 'I_pedad_medad']",0.9094930999503088
['I_pedad_medad'],"['edad_madre', 'madurez']",0.9094976551884378
"['edad_madre', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094976551884382
"['madurez', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094976551884382
"['edad_madre', 'madurez', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9094976551884385
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9095052307742576
"['edad_padre', 'edad_madre', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9095052307742578
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9095052307742578
"['edad_padre', 'edad_madre', 'visitas_medico', 'I_pedad_medad']","['madurez', 'estado_civil']",0.9095052307742579
"['edad_padre', 'madurez']","['edad_madre', 'estado_civil']",0.909514884586571
"['edad_padre', 'edad_madre', 'madurez']","['edad_madre', 'estado_civil']",0.909514884586571
"['edad_padre', 'madurez', 'estado_civil']","['edad_madre', 'estado_civil']",0.909514884586571
"['edad_padre', 'edad_madre', 'madurez', 'estado_civil']","['edad_madre', 'estado_civil']",0.9095148845865711
"['edad_madre', 'madurez', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'madurez']",0.909514934840692
"['estado_civil', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9095149348406923
"['edad_madre', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9095149348406923
"['madurez', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'madurez']",0.9095149348406926
"['edad_padre', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9095156864905471
['I_pedad_medad'],"['edad_padre', 'madurez']",0.9095156864905477
"['madurez', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9095156864905478
"['edad_padre', 'madurez', 'I_pedad_medad']","['edad_padre', 'madurez']",0.9095156864905478
"['visitas_medico', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9095177756223678
"['edad_padre', 'visitas_medico', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9095177756223678
"['visitas_medico', 'madre_fumadora', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9095177756223678
"['edad_padre', 'visitas_medico', 'madre_fumadora', 'estado_civil']","['edad_padre', 'madre_fumadora']",0.9095177756223678
"['edad_padre', 'visitas_medico']","['edad_madre', 'madurez']",0.9095214067058633
"['edad_padre', 'edad_madre', 'visitas_medico']","['edad_madre', 'madurez']",0.9095214067058633
"['edad_padre', 'madurez', 'visitas_medico']","['edad_madre', 'madurez']",0.9095214067058633
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico']","['edad_madre', 'madurez']",0.9095214067058633
"['edad_padre', 'edad_madre', 'madurez', 'estado_civil']","['edad_madre', 'I_pedad_medad']",0.9095313063004635
"['edad_padre', 'edad_madre', 'madurez', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'I_pedad_medad']",0.9095313063004639
"['edad_padre', 'madurez', 'estado_civil']","['edad_madre', 'I_pedad_medad']",0.9095313063004643
"['edad_padre', 'madurez', 'estado_civil', 'I_pedad_medad']","['edad_madre', 'I_pedad_medad']",0.9095313063004643
['visitas_medico'],"['madurez', 'madre_fumadora']",0.9095313741286308
"['madurez', 'visitas_medico']","['madurez', 'madre_fumadora']",0.9095313741286308
"['visitas_medico', 'madre_fumadora']","['madurez', 'madre_fumadora']",0.9095313741286308
"['madurez', 'visitas_medico', 'madre_fumadora']","['madurez', 'madre_fumadora']",0.9095313741286308
['visitas_medico'],"['edad_padre', 'madre_fumadora']",0.9095346055208668
"['edad_padre', 'visitas_medico']","['edad_padre', 'madre_fumadora']",0.9095346055208668
"['visitas_medico', 'madre_fumadora']","['edad_padre', 'madre_fumadora']",0.9095346055208668
"['edad_padre', 'visitas_medico', 'madre_fumadora']","['edad_padre', 'madre_fumadora']",0.9095346055208668
"['edad_madre', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9095499854205088
"['edad_padre', 'edad_madre', 'visitas_medico', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9095499854205088
"['edad_madre', 'visitas_medico', 'madre_fumadora', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9095499854205088
"['edad_padre', 'edad_madre', 'visitas_medico', 'madre_fumadora', 'I_pedad_medad']","['edad_padre', 'madre_fumadora']",0.9095499854205088
"['edad_madre', 'madurez', 'visitas_medico']","['estado_civil', 'I_pedad_medad']",0.9095699201578059
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil']","['estado_civil', 'I_pedad_medad']",0.9095699201578059
"['edad_madre', 'madurez', 'visitas_medico', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.9095699201578061
"['edad_madre', 'madurez', 'visitas_medico', 'estado_civil', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.9095699201578062
['edad_madre'],"['estado_civil', 'I_pedad_medad']",0.9095889226815588
"['edad_madre', 'estado_civil']","['estado_civil', 'I_pedad_medad']",0.9095889226815588
"['edad_madre', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.9095889226815588
"['edad_madre', 'estado_civil', 'I_pedad_medad']","['estado_civil', 'I_pedad_medad']",0.9095889226815588
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico']","['edad_madre', 'estado_civil']",0.9096056503103024
"['edad_padre', 'madurez', 'visitas_medico']","['edad_madre', 'estado_civil']",0.9096056503103025
